name_sport,location_sport,dcode,stdcode,type_sport,area_sm,data_perf,ownership,chairman,detail,num_users,sum_month,sum_year,remark
สินทรัพย์นคร ลาน1,ซ.พหลโยธิน 50 แขวงอนุสาวรีย์ เขตบางเขน,1005,C,1,400,ไม่มีผู้ใช้บริการเนื่องจากการแพร่ระบาดของโควิด,เอกชน มีสัญญายินยอม,นายจตุพร  สังข์ทอง,"ฟุตบอล,บาสเก็ตบอล,ตะกร้อ,แบดมินตัน,ปิงปอง,สนามเด็กเล่น",0,7,2563,
ปั้นทอง 3,ถ.ลาดปลาเค้า 85 แขวงอนุสาวรย์ เขตบางเขน,1005,C,1,800,มีการจัดกิจกรรมเครื่องออกกำลังกาย แอโรบิค และสนามเด็๋กเล่น,เอกชน,นางสิรัชชา  เดชายาประสิทธิ์,"ฟุตบอล,ตะกร้อ,แบดมินตัน,ปิงปอง,วิ่ง,แอโรบิค,สนามเด็กเล่น",450,7,2563,
วัดไตรรัตนาราม,ซ.รามอินทรา 61 แขวงอนุสาวรย์ เขตบางเขน,1005,C,1,75,มีการจัดกิจกรรมฟุตบอล บาสเกตบอล ตะกร้อ เครื่องออกกำลังกาย และสนามเด็๋กเล่น,เอกชน,นายสมบัติ  กุตัน,"ฟุตบอล,ตะกร้อ,แบดมินตัน,วิ่ง,สนามเด็กเล่น",0,7,2563,วัดไตรรัตนาราม
ชุมชนหมู่บ้านสดใส,5983 แขวงคลองถนน (กูบแดง) แขวงอนุสาวรย์ เขตบางเขน,1005,C,1,200,มีการจัดกิจกรรมตะกร้อ เปตอง เครื่องออกกำลังกาย แอโรบิค และสนามเด็๋กเล่น,เอกชน,พันจ่าอากาศเอกวีระศักดิ์ ยี่สุ่นศรี,"ฟุตบอล,บาสเก็ตบอล,ตะกร้อ,แบดมินตัน,วิ่ง,สนามเด็กเล่น",1020,7,2563,
สมาคมหมู่บ้านสวัสดิการ(ทหารบก) อยู่เย็นเป็นสุข,ซ.รามอินทรา 34 แขวงท่าแร้ง,1005,A,1,200,มีการจัดกิจกรรมฟุตบอล บาสเกตบอล วิ่ง และแอโรบิค,เอกชน,นายทศพร  สนิท,"ฟุตบอล,บาสเก็ตบอล,ตะกร้อ,วอลเล่ย์บอล,เกมส์/กิจกรรม,สนามเด็กเล่น,หมากรุก/หมากฮอส,แบดมินตัน,เปตอง",1060,7,2563,
ฝนทองนิเวศน์,ถ.พหลโยธิน แขวงอนุสาวรีย์,1005,C,1,70,มีการจัดกิจกรรมแบดมินตัน,เอกชน,นางดวงใจ  ทองประเสริฐ,"ตะกร้อ,บาส,ฟุตบอล,ปิงปอง,วิ่ง,จักรยาน,สนามเด็กเล่น",90,7,2563,
ชุมชนหมู่บ้านสินทรัพย์นคร ลาน 2,8510 ถ.พหลโยธิน แขวงอนุสาวรีย์,1005,C,1,150,มีการจัดกิจกรรมบาสเกตบอล ตะกร้อ แอโรบิค และสนามเด็กเล่น,เอกชน มีสัญญายินยอม,นายยุทธนา  แสนละเอียด,"ฟุตบอล,บาสเก็ตบอล,ตะกร้อ,แบดมินตัน,วิ่ง,สนามเด็กเล่น",1300,7,2563,
หมู่บ้านเมธา  1,2298 ซ.  สยามธรณี  แขวงท่าแร้ง,1005,C,1,40,ไม่มีผู้ใช้บริการเนื่องจากการแพร่ระบาดของโควิด,เอกชน,นายเฉลิมชัย  คงสุวรรณ,"ฟุตบอล,ตะกร้อ,แบดมินตัน,วิ่ง,สนามเด็กเล่น",0,7,2563,
เพชรสยาม,ถ.สุขาภิบาล 5 แขวงท่าแร้ง เขตบางเขน,1005,A,1,1100,มีการจัดกิจกรรมฟุตบอล แบดมินตัน สนามเด็กเล่น,กทม.,นายพงษ์ทวี พันธ์ลำเจียก,"ฟุตบอล,บาสเก็ตบอล,ตะกร้อ,วิ่ง,สนามเด็กเล่น",610,7,2563,
โรงเรียนวัดไตรรัตนาราม,ซ.รามอินทรา 8 แขวงอนุสาวรีย์ โทร.025211289,1005,C,2,1500,มีการจัดกิจกรรมฟุตบอล บาสเกตบอล วอลเลย์บอล แบดมินตัน เทเบิลเทนนิส และสนามเด็กเล่น,กทม.,นายสมสกุล  สุขวรรณ,"ฟุตบอล,บาสเก็ตบอล,ตะกร้อ,วอลเล่ย์บอล,สนามเด็กเล่น,แบดมินตัน,เปตอง",1405,7,2563,
สุขใจวิลเลจ,ซ.รามอินทรา 56 แขวงท้าแร้ง,1005,A,1,1500,มีการจัดกิจกรรมฟุตบอล บาสเกตบอล ตะกร้อ เครื่องออกกำลังกาย และสนามเด็๋กเล่น,เอกชน,นายยุทธชัย  อภิชัยชาญกิจ,"ฟุตบอล,บาสเก็ตบอล,ตะกร้อ,แบดมินตัน,ปิงปอง,เกมส์/กิจกรรม,สนามเด็กเล่น,หมากรุก/หมากฮอส",1200,7,2563,
การเคหะรามอินทรา,ถ.รามอินทรา แขวงท่าแร้ง,1005,A,1,1200,มีการจัดกิจกรรมบาสเกตบอล เปตอง แอโรบิคและสนามเด็กเล่น,ให้ กทม.ใช้ประโยชน์ตามบันทึกข้อตก ลว 25 ก.ย.41,นายเสกสรรค์   พงศาสกุลโชติ,"ฟุตบอล,บาสเก็ตบอล,ตะกร้อ,ตะกร้อลอดห่วง,กิจกรรม,สนามเด็กเล่น,หมากฮอส,วอลเล่ย์บอล,เปตอง",1465,7,2563,
